path,scan_and_pvol_count,error_no_vradh,radar
slovakia/2012/20120422.tgz,576,576,skjav|skkoj
slovakia/2012/20120423.tgz,576,576,skjav|skkoj
slovakia/2012/20120424.tgz,572,572,skjav|skkoj
slovakia/2012/20120425.tgz,576,576,skjav|skkoj
slovakia/2012/20120426.tgz,576,576,skjav|skkoj
slovakia/2012/20120427.tgz,576,576,skjav|skkoj
slovakia/2012/20120428.tgz,576,576,skjav|skkoj
slovakia/2012/20120429.tgz,576,576,skjav|skkoj
slovakia/2012/20120430.tgz,576,576,skjav|skkoj
slovakia/2012/20120501.tgz,575,575,skjav|skkoj
slovakia/2012/20120502.tgz,576,576,skjav|skkoj
slovakia/2012/20120503.tgz,576,576,skjav|skkoj
slovakia/2012/20120504.tgz,565,565,skjav|skkoj
slovakia/2012/20120505.tgz,576,576,skjav|skkoj
slovakia/2012/20120506.tgz,565,565,skjav|skkoj
slovakia/2012/20120507.tgz,572,572,skjav|skkoj
slovakia/2012/20120508.tgz,575,575,skjav|skkoj
slovakia/2012/20120509.tgz,557,557,skjav|skkoj
slovakia/2012/20120510.tgz,568,568,skjav|skkoj
slovakia/2012/20120511.tgz,576,576,skjav|skkoj
slovakia/2012/20120512.tgz,576,576,skjav|skkoj
slovakia/2012/20120513.tgz,576,576,skjav|skkoj
slovakia/2012/20120514.tgz,575,575,skjav|skkoj
slovakia/2012/20120515.tgz,574,574,skjav|skkoj
slovakia/2012/20120516.tgz,576,576,skjav|skkoj
slovakia/2012/20120517.tgz,574,574,skjav|skkoj
slovakia/2012/20120518.tgz,494,494,skjav|skkoj
slovakia/2012/20120519.tgz,576,576,skjav|skkoj
slovakia/2012/20120520.tgz,576,576,skjav|skkoj
slovakia/2012/20120521.tgz,576,576,skjav|skkoj
slovakia/2012/20120522.tgz,569,569,skjav|skkoj
slovakia/2012/20120523.tgz,576,576,skjav|skkoj
slovakia/2012/20120524.tgz,576,576,skjav|skkoj
slovakia/2012/20120525.tgz,575,575,skjav|skkoj
slovakia/2012/20120526.tgz,576,576,skjav|skkoj
slovakia/2012/20120527.tgz,576,576,skjav|skkoj
slovakia/2012/20120528.tgz,573,573,skjav|skkoj
slovakia/2012/20120529.tgz,576,576,skjav|skkoj
slovakia/2012/20120530.tgz,575,575,skjav|skkoj
slovakia/2012/20120531.tgz,576,576,skjav|skkoj
slovakia/2013/20130814.tgz,2,2,skjav|skkoj
slovakia/2013/20130815.tgz,408,408,skjav|skkoj
slovakia/2013/20130816.tgz,576,576,skjav|skkoj
slovakia/2013/20130817.tgz,576,576,skjav|skkoj
slovakia/2013/20130818.tgz,576,576,skjav|skkoj
slovakia/2013/20130819.tgz,575,575,skjav|skkoj
slovakia/2013/20130820.tgz,576,576,skjav|skkoj
slovakia/2013/20130821.tgz,576,576,skjav|skkoj
slovakia/2013/20130822.tgz,576,576,skjav|skkoj
slovakia/2013/20130823.tgz,555,555,skjav|skkoj
slovakia/2013/20130824.tgz,576,576,skjav|skkoj
slovakia/2013/20130825.tgz,576,576,skjav|skkoj
slovakia/2013/20130826.tgz,572,572,skjav|skkoj
slovakia/2013/20130827.tgz,576,576,skjav|skkoj
slovakia/2013/20130828.tgz,576,576,skjav|skkoj
slovakia/2013/20130829.tgz,576,576,skjav|skkoj
slovakia/2013/20130830.tgz,575,575,skjav|skkoj
slovakia/2013/20130831.tgz,576,576,skjav|skkoj
slovakia/2013/20130901.tgz,573,573,skjav|skkoj
slovakia/2013/20130924.tgz,247,247,skjav|skkoj
slovakia/2013/20130925.tgz,576,576,skjav|skkoj
slovakia/2013/20130926.tgz,575,575,skjav|skkoj
slovakia/2013/20130927.tgz,576,576,skjav|skkoj
slovakia/2013/20130928.tgz,576,576,skjav|skkoj
slovakia/2013/20130929.tgz,576,576,skjav|skkoj
slovakia/2013/20130930.tgz,567,567,skjav|skkoj
slovakia/2013/20131001.tgz,574,574,skjav|skkoj
slovakia/2013/20131002.tgz,557,557,skjav|skkoj
slovakia/2013/20131003.tgz,575,575,skjav|skkoj
slovakia/2013/20131004.tgz,576,576,skjav|skkoj
slovakia/2013/20131005.tgz,571,571,skjav|skkoj
slovakia/2013/20131006.tgz,576,576,skjav|skkoj
slovakia/2013/20131007.tgz,576,576,skjav|skkoj
slovakia/2013/20131008.tgz,535,535,skjav|skkoj
slovakia/2013/20131009.tgz,377,377,skjav|skkoj
slovakia/2013/20131010.tgz,288,288,skjav
slovakia/2013/20131011.tgz,394,394,skjav|skkoj
slovakia/2013/20131012.tgz,491,491,skjav|skkoj
slovakia/2013/20131013.tgz,576,576,skjav|skkoj
slovakia/2013/20131014.tgz,524,524,skjav|skkoj
slovakia/2013/20131015.tgz,576,576,skjav|skkoj
slovakia/2013/20131016.tgz,576,576,skjav|skkoj
slovakia/2013/20131017.tgz,572,572,skjav|skkoj
slovakia/2013/20131018.tgz,575,575,skjav|skkoj
slovakia/2013/20131019.tgz,574,574,skjav|skkoj
slovakia/2013/20131020.tgz,572,572,skjav|skkoj
slovakia/2013/20131021.tgz,325,325,skjav|skkoj
slovakia/2013/20131022.tgz,288,288,skkoj
slovakia/2013/20131023.tgz,288,288,skkoj
slovakia/2013/20131024.tgz,288,288,skjav|skkoj
slovakia/2013/20131025.tgz,287,287,skjav|skkoj
slovakia/2013/20131026.tgz,288,288,skkoj
slovakia/2013/20131027.tgz,288,288,skkoj
slovakia/2013/20131028.tgz,325,325,skjav|skkoj
slovakia/2013/20131029.tgz,204,204,skkoj
slovakia/2013/20131030.tgz,96,96,skkoj
slovakia/2013/20131031.tgz,96,96,skkoj
slovakia/2013/20131101.tgz,96,96,skkoj
slovakia/2013/20131102.tgz,97,97,skjav|skkoj
slovakia/2013/20131103.tgz,96,96,skkoj
slovakia/2013/20131104.tgz,95,95,skkoj
slovakia/2013/20131105.tgz,96,96,skkoj
slovakia/2013/20131106.tgz,129,129,skjav|skkoj
slovakia/2013/20131107.tgz,192,192,skjav|skkoj
slovakia/2013/20131108.tgz,192,192,skjav|skkoj
slovakia/2013/20131109.tgz,192,192,skjav|skkoj
slovakia/2013/20131110.tgz,192,192,skjav|skkoj
slovakia/2013/20131111.tgz,192,192,skjav|skkoj
slovakia/2013/20131112.tgz,192,192,skjav|skkoj
slovakia/2013/20131113.tgz,192,192,skjav|skkoj
slovakia/2013/20131114.tgz,192,192,skjav|skkoj
slovakia/2013/20131115.tgz,192,192,skjav|skkoj
slovakia/2013/20131116.tgz,192,192,skjav|skkoj
slovakia/2013/20131117.tgz,192,192,skjav|skkoj
slovakia/2013/20131118.tgz,152,152,skjav|skkoj
slovakia/2013/20131119.tgz,171,171,skjav|skkoj
slovakia/2013/20131120.tgz,192,192,skjav|skkoj
slovakia/2013/20131121.tgz,192,192,skjav|skkoj
slovakia/2013/20131122.tgz,192,192,skjav|skkoj
slovakia/2013/20131123.tgz,192,192,skjav|skkoj
slovakia/2013/20131124.tgz,180,180,skjav|skkoj
slovakia/2013/20131125.tgz,166,166,skjav|skkoj
slovakia/2013/20131126.tgz,192,192,skjav|skkoj
slovakia/2013/20131127.tgz,192,192,skjav|skkoj
slovakia/2013/20131128.tgz,192,192,skjav|skkoj
slovakia/2013/20131129.tgz,192,192,skjav|skkoj
slovakia/2013/20131130.tgz,192,192,skjav|skkoj
slovakia/2013/20131201.tgz,192,192,skjav|skkoj
slovakia/2013/20131202.tgz,192,192,skjav|skkoj
slovakia/2013/20131203.tgz,192,192,skjav|skkoj
slovakia/2013/20131204.tgz,185,185,skjav|skkoj
slovakia/2013/20131205.tgz,192,192,skjav|skkoj
slovakia/2013/20131206.tgz,192,192,skjav|skkoj
slovakia/2013/20131207.tgz,192,192,skjav|skkoj
slovakia/2013/20131208.tgz,192,192,skjav|skkoj
slovakia/2013/20131209.tgz,192,192,skjav|skkoj
slovakia/2013/20131210.tgz,192,192,skjav|skkoj
slovakia/2013/20131211.tgz,192,192,skjav|skkoj
slovakia/2013/20131212.tgz,186,186,skjav|skkoj
slovakia/2013/20131213.tgz,192,192,skjav|skkoj
slovakia/2013/20131214.tgz,192,192,skjav|skkoj
slovakia/2013/20131215.tgz,192,192,skjav|skkoj
slovakia/2013/20131216.tgz,192,192,skjav|skkoj
slovakia/2013/20131217.tgz,192,192,skjav|skkoj
slovakia/2013/20131218.tgz,192,192,skjav|skkoj
slovakia/2013/20131219.tgz,174,174,skjav|skkoj
slovakia/2013/20131220.tgz,148,148,skjav|skkoj
slovakia/2013/20131221.tgz,192,192,skjav|skkoj
slovakia/2013/20131222.tgz,192,192,skjav|skkoj
slovakia/2013/20131223.tgz,192,192,skjav|skkoj
slovakia/2013/20131224.tgz,192,192,skjav|skkoj
slovakia/2013/20131225.tgz,192,192,skjav|skkoj
slovakia/2013/20131226.tgz,192,192,skjav|skkoj
slovakia/2013/20131227.tgz,192,192,skjav|skkoj
slovakia/2013/20131228.tgz,192,192,skjav|skkoj
slovakia/2013/20131229.tgz,192,192,skjav|skkoj
slovakia/2013/20131230.tgz,192,192,skjav|skkoj
slovakia/2013/20131231.tgz,192,192,skjav|skkoj
slovakia/2014/20140101.tgz,192,192,skjav|skkoj
slovakia/2014/20140102.tgz,190,190,skjav|skkoj
slovakia/2014/20140103.tgz,192,192,skjav|skkoj
slovakia/2014/20140104.tgz,192,192,skjav|skkoj
slovakia/2014/20140105.tgz,192,192,skjav|skkoj
slovakia/2014/20140106.tgz,192,192,skjav|skkoj
slovakia/2014/20140107.tgz,192,192,skjav|skkoj
slovakia/2014/20140108.tgz,189,189,skjav|skkoj
slovakia/2014/20140109.tgz,192,192,skjav|skkoj
slovakia/2014/20140110.tgz,188,188,skjav|skkoj
slovakia/2014/20140111.tgz,192,192,skjav|skkoj
slovakia/2014/20140112.tgz,192,192,skjav|skkoj
slovakia/2014/20140113.tgz,192,192,skjav|skkoj
slovakia/2014/20140114.tgz,192,192,skjav|skkoj
slovakia/2014/20140115.tgz,192,192,skjav|skkoj
slovakia/2014/20140116.tgz,192,192,skjav|skkoj
slovakia/2014/20140117.tgz,192,192,skjav|skkoj
slovakia/2014/20140118.tgz,192,192,skjav|skkoj
slovakia/2014/20140119.tgz,192,192,skjav|skkoj
slovakia/2014/20140120.tgz,192,192,skjav|skkoj
slovakia/2014/20140121.tgz,192,192,skjav|skkoj
slovakia/2014/20140122.tgz,192,192,skjav|skkoj
slovakia/2014/20140123.tgz,184,184,skjav|skkoj
slovakia/2014/20140124.tgz,192,192,skjav|skkoj
slovakia/2014/20140125.tgz,192,192,skjav|skkoj
slovakia/2014/20140126.tgz,192,192,skjav|skkoj
slovakia/2014/20140127.tgz,192,192,skjav|skkoj
slovakia/2014/20140128.tgz,192,192,skjav|skkoj
slovakia/2014/20140129.tgz,192,192,skjav|skkoj
slovakia/2014/20140130.tgz,192,192,skjav|skkoj
slovakia/2014/20140131.tgz,175,175,skjav|skkoj
slovakia/2014/20140201.tgz,192,192,skjav|skkoj
slovakia/2014/20140202.tgz,192,192,skjav|skkoj
slovakia/2014/20140203.tgz,188,188,skjav|skkoj
slovakia/2014/20140204.tgz,192,192,skjav|skkoj
slovakia/2014/20140205.tgz,192,192,skjav|skkoj
slovakia/2014/20140206.tgz,191,191,skjav|skkoj
slovakia/2014/20140207.tgz,190,190,skjav|skkoj
slovakia/2014/20140208.tgz,192,192,skjav|skkoj
slovakia/2014/20140209.tgz,192,192,skjav|skkoj
slovakia/2014/20140210.tgz,155,155,skjav|skkoj
slovakia/2014/20140211.tgz,117,117,skjav|skkoj
slovakia/2014/20140212.tgz,117,117,skjav|skkoj
slovakia/2014/20140213.tgz,108,108,skjav|skkoj
slovakia/2014/20140214.tgz,112,112,skjav|skkoj
slovakia/2014/20140215.tgz,108,108,skjav|skkoj
slovakia/2014/20140216.tgz,113,113,skjav|skkoj
slovakia/2014/20140217.tgz,162,162,skjav|skkoj
slovakia/2014/20140218.tgz,180,180,skjav|skkoj
slovakia/2014/20140219.tgz,192,192,skjav|skkoj
slovakia/2014/20140220.tgz,192,192,skjav|skkoj
slovakia/2014/20140221.tgz,192,192,skjav|skkoj
slovakia/2014/20140222.tgz,192,192,skjav|skkoj
slovakia/2014/20140223.tgz,192,192,skjav|skkoj
slovakia/2014/20140224.tgz,192,192,skjav|skkoj
slovakia/2014/20140225.tgz,192,192,skjav|skkoj
slovakia/2014/20140226.tgz,192,192,skjav|skkoj
slovakia/2014/20140227.tgz,192,192,skjav|skkoj
slovakia/2014/20140228.tgz,192,192,skjav|skkoj
slovakia/2014/20140301.tgz,192,192,skjav|skkoj
slovakia/2014/20140302.tgz,192,192,skjav|skkoj
slovakia/2014/20140303.tgz,192,192,skjav|skkoj
slovakia/2014/20140304.tgz,192,192,skjav|skkoj
slovakia/2014/20140305.tgz,192,192,skjav|skkoj
slovakia/2014/20140306.tgz,192,192,skjav|skkoj
slovakia/2014/20140307.tgz,192,192,skjav|skkoj
slovakia/2014/20140308.tgz,192,192,skjav|skkoj
slovakia/2014/20140309.tgz,192,192,skjav|skkoj
slovakia/2014/20140310.tgz,192,192,skjav|skkoj
slovakia/2014/20140311.tgz,192,192,skjav|skkoj
slovakia/2014/20140312.tgz,192,192,skjav|skkoj
slovakia/2014/20140313.tgz,189,189,skjav|skkoj
slovakia/2014/20140314.tgz,192,192,skjav|skkoj
slovakia/2014/20140315.tgz,175,175,skjav|skkoj
slovakia/2014/20140316.tgz,93,93,skkoj
slovakia/2014/20140317.tgz,145,145,skjav|skkoj
slovakia/2014/20140318.tgz,192,192,skjav|skkoj
slovakia/2014/20140319.tgz,192,192,skjav|skkoj
slovakia/2014/20140320.tgz,192,192,skjav|skkoj
slovakia/2014/20140321.tgz,169,169,skjav|skkoj
slovakia/2014/20140322.tgz,96,96,skkoj
slovakia/2014/20140323.tgz,96,96,skkoj
slovakia/2014/20140324.tgz,96,96,skkoj
slovakia/2014/20140325.tgz,158,158,skjav|skkoj
slovakia/2014/20140326.tgz,192,192,skjav|skkoj
slovakia/2014/20140327.tgz,192,192,skjav|skkoj
slovakia/2014/20140328.tgz,192,192,skjav|skkoj
slovakia/2014/20140329.tgz,192,192,skjav|skkoj
slovakia/2014/20140330.tgz,192,192,skjav|skkoj
slovakia/2014/20140331.tgz,192,192,skjav|skkoj
slovakia/2014/20140401.tgz,192,192,skjav|skkoj
slovakia/2014/20140402.tgz,192,192,skjav|skkoj
slovakia/2014/20140403.tgz,173,173,skjav|skkoj
slovakia/2014/20140404.tgz,192,192,skjav|skkoj
slovakia/2014/20140405.tgz,192,192,skjav|skkoj
slovakia/2014/20140406.tgz,192,192,skjav|skkoj
slovakia/2014/20140407.tgz,192,192,skjav|skkoj
slovakia/2014/20140408.tgz,192,192,skjav|skkoj
slovakia/2014/20140409.tgz,184,184,skjav|skkoj
slovakia/2014/20140410.tgz,192,192,skjav|skkoj
slovakia/2014/20140411.tgz,192,192,skjav|skkoj
slovakia/2014/20140412.tgz,192,192,skjav|skkoj
slovakia/2014/20140413.tgz,192,192,skjav|skkoj
slovakia/2014/20140414.tgz,192,192,skjav|skkoj
slovakia/2014/20140415.tgz,193,193,skjav|skkoj
slovakia/2014/20140416.tgz,192,192,skjav|skkoj
slovakia/2014/20140417.tgz,190,190,skjav|skkoj
slovakia/2014/20140418.tgz,192,192,skjav|skkoj
slovakia/2014/20140419.tgz,192,192,skjav|skkoj
slovakia/2014/20140420.tgz,192,192,skjav|skkoj
slovakia/2014/20140421.tgz,192,192,skjav|skkoj
slovakia/2014/20140422.tgz,192,192,skjav|skkoj
slovakia/2014/20140423.tgz,192,192,skjav|skkoj
slovakia/2014/20140424.tgz,192,192,skjav|skkoj
slovakia/2014/20140425.tgz,192,192,skjav|skkoj
slovakia/2014/20140426.tgz,192,192,skjav|skkoj
slovakia/2014/20140427.tgz,192,192,skjav|skkoj
slovakia/2014/20140428.tgz,192,192,skjav|skkoj
slovakia/2014/20140429.tgz,192,192,skjav|skkoj
slovakia/2014/20140430.tgz,192,192,skjav|skkoj
slovakia/2014/20140501.tgz,192,192,skjav|skkoj
slovakia/2014/20140502.tgz,192,192,skjav|skkoj
slovakia/2014/20140503.tgz,192,192,skjav|skkoj
slovakia/2014/20140504.tgz,145,145,skjav|skkoj
slovakia/2014/20140505.tgz,114,114,skjav|skkoj
slovakia/2014/20140506.tgz,187,187,skjav|skkoj
slovakia/2014/20140507.tgz,192,192,skjav|skkoj
slovakia/2014/20140508.tgz,192,192,skjav|skkoj
slovakia/2014/20140509.tgz,192,192,skjav|skkoj
slovakia/2014/20140510.tgz,192,192,skjav|skkoj
slovakia/2014/20140511.tgz,192,192,skjav|skkoj
slovakia/2014/20140512.tgz,189,189,skjav|skkoj
slovakia/2014/20140513.tgz,192,192,skjav|skkoj
slovakia/2014/20140514.tgz,192,192,skjav|skkoj
slovakia/2014/20140515.tgz,167,167,skjav|skkoj
slovakia/2014/20140516.tgz,160,160,skjav|skkoj
slovakia/2014/20140517.tgz,192,192,skjav|skkoj
slovakia/2014/20140518.tgz,192,192,skjav|skkoj
slovakia/2014/20140519.tgz,192,192,skjav|skkoj
slovakia/2014/20140520.tgz,191,191,skjav|skkoj
slovakia/2014/20140521.tgz,192,192,skjav|skkoj
slovakia/2014/20140522.tgz,192,192,skjav|skkoj
slovakia/2014/20140523.tgz,192,192,skjav|skkoj
slovakia/2014/20140524.tgz,192,192,skjav|skkoj
slovakia/2014/20140525.tgz,192,192,skjav|skkoj
slovakia/2014/20140526.tgz,192,192,skjav|skkoj
slovakia/2014/20140527.tgz,192,192,skjav|skkoj
slovakia/2014/20140528.tgz,192,192,skjav|skkoj
slovakia/2014/20140529.tgz,192,192,skjav|skkoj
slovakia/2014/20140530.tgz,192,192,skjav|skkoj
slovakia/2014/20140531.tgz,192,192,skjav|skkoj
slovakia/2014/20140601.tgz,192,192,skjav|skkoj
slovakia/2014/20140602.tgz,192,192,skjav|skkoj
slovakia/2014/20140603.tgz,192,192,skjav|skkoj
slovakia/2014/20140604.tgz,191,191,skjav|skkoj
slovakia/2014/20140605.tgz,192,192,skjav|skkoj
slovakia/2014/20140606.tgz,192,192,skjav|skkoj
slovakia/2014/20140607.tgz,192,192,skjav|skkoj
slovakia/2014/20140608.tgz,192,192,skjav|skkoj
slovakia/2014/20140609.tgz,192,192,skjav|skkoj
slovakia/2014/20140610.tgz,187,187,skjav|skkoj
slovakia/2014/20140611.tgz,193,193,skjav|skkoj
slovakia/2014/20140612.tgz,185,185,skjav|skkoj
slovakia/2014/20140613.tgz,192,192,skjav|skkoj
slovakia/2014/20140614.tgz,192,192,skjav|skkoj
slovakia/2014/20140615.tgz,192,192,skjav|skkoj
slovakia/2014/20140616.tgz,192,192,skjav|skkoj
slovakia/2014/20140617.tgz,190,190,skjav|skkoj
slovakia/2014/20140618.tgz,189,189,skjav|skkoj
slovakia/2014/20140619.tgz,187,187,skjav|skkoj
slovakia/2014/20140620.tgz,192,192,skjav|skkoj
slovakia/2014/20140621.tgz,192,192,skjav|skkoj
slovakia/2014/20140622.tgz,192,192,skjav|skkoj
slovakia/2014/20140623.tgz,192,192,skjav|skkoj
slovakia/2014/20140624.tgz,192,192,skjav|skkoj
slovakia/2014/20140625.tgz,192,192,skjav|skkoj
slovakia/2014/20140626.tgz,191,191,skjav|skkoj
slovakia/2014/20140627.tgz,192,192,skjav|skkoj
slovakia/2014/20140628.tgz,192,192,skjav|skkoj
slovakia/2014/20140629.tgz,192,192,skjav|skkoj
slovakia/2014/20140630.tgz,192,192,skjav|skkoj
slovakia/2014/20140701.tgz,192,192,skjav|skkoj
slovakia/2014/20140702.tgz,192,192,skjav|skkoj
slovakia/2014/20140703.tgz,192,192,skjav|skkoj
slovakia/2014/20140704.tgz,192,192,skjav|skkoj
slovakia/2014/20140705.tgz,192,192,skjav|skkoj
slovakia/2014/20140706.tgz,192,192,skjav|skkoj
slovakia/2014/20140707.tgz,192,192,skjav|skkoj
slovakia/2014/20140708.tgz,192,192,skjav|skkoj
slovakia/2014/20140709.tgz,192,192,skjav|skkoj
slovakia/2014/20140710.tgz,192,192,skjav|skkoj
slovakia/2014/20140711.tgz,193,193,skjav|skkoj
slovakia/2014/20140712.tgz,192,192,skjav|skkoj
slovakia/2014/20140713.tgz,192,192,skjav|skkoj
slovakia/2014/20140714.tgz,192,192,skjav|skkoj
slovakia/2014/20140715.tgz,191,191,skjav|skkoj
slovakia/2014/20140716.tgz,184,184,skjav|skkoj
slovakia/2014/20140717.tgz,192,192,skjav|skkoj
slovakia/2014/20140718.tgz,192,192,skjav|skkoj
slovakia/2014/20140719.tgz,192,192,skjav|skkoj
slovakia/2014/20140720.tgz,192,192,skjav|skkoj
slovakia/2014/20140721.tgz,192,192,skjav|skkoj
slovakia/2014/20140722.tgz,192,192,skjav|skkoj
slovakia/2014/20140723.tgz,192,192,skjav|skkoj
slovakia/2014/20140724.tgz,192,192,skjav|skkoj
slovakia/2014/20140725.tgz,192,192,skjav|skkoj
slovakia/2014/20140726.tgz,192,192,skjav|skkoj
slovakia/2014/20140727.tgz,192,192,skjav|skkoj
slovakia/2014/20140728.tgz,192,192,skjav|skkoj
slovakia/2014/20140729.tgz,192,192,skjav|skkoj
slovakia/2014/20140730.tgz,192,192,skjav|skkoj
slovakia/2014/20140731.tgz,132,132,skjav|skkoj
slovakia/2014/20140801.tgz,159,159,skjav|skkoj
slovakia/2014/20140802.tgz,192,192,skjav|skkoj
slovakia/2014/20140803.tgz,192,192,skjav|skkoj
slovakia/2014/20140804.tgz,192,192,skjav|skkoj
slovakia/2014/20140805.tgz,192,192,skjav|skkoj
slovakia/2014/20140806.tgz,192,192,skjav|skkoj
slovakia/2014/20140807.tgz,185,185,skjav|skkoj
slovakia/2014/20140808.tgz,162,162,skjav|skkoj
slovakia/2014/20140809.tgz,192,192,skjav|skkoj
slovakia/2014/20140810.tgz,192,192,skjav|skkoj
slovakia/2014/20140811.tgz,192,192,skjav|skkoj
slovakia/2014/20140812.tgz,192,192,skjav|skkoj
slovakia/2014/20140813.tgz,192,192,skjav|skkoj
slovakia/2014/20140814.tgz,192,192,skjav|skkoj
slovakia/2014/20140815.tgz,192,192,skjav|skkoj
slovakia/2014/20140816.tgz,192,192,skjav|skkoj
slovakia/2014/20140817.tgz,192,192,skjav|skkoj
slovakia/2014/20140818.tgz,191,191,skjav|skkoj
slovakia/2014/20140819.tgz,192,192,skjav|skkoj
slovakia/2014/20140820.tgz,192,192,skjav|skkoj
slovakia/2014/20140821.tgz,190,190,skjav|skkoj
slovakia/2014/20140822.tgz,192,192,skjav|skkoj
slovakia/2014/20140823.tgz,192,192,skjav|skkoj
slovakia/2014/20140824.tgz,192,192,skjav|skkoj
slovakia/2014/20140825.tgz,192,192,skjav|skkoj
slovakia/2014/20140826.tgz,192,192,skjav|skkoj
slovakia/2014/20140827.tgz,192,192,skjav|skkoj
slovakia/2014/20140828.tgz,185,185,skjav|skkoj
slovakia/2014/20140829.tgz,192,192,skjav|skkoj
slovakia/2014/20140830.tgz,192,192,skjav|skkoj
slovakia/2014/20140831.tgz,192,192,skjav|skkoj
slovakia/2014/20140901.tgz,192,192,skjav|skkoj
slovakia/2014/20140902.tgz,192,192,skjav|skkoj
slovakia/2014/20140903.tgz,192,192,skjav|skkoj
slovakia/2014/20140904.tgz,191,191,skjav|skkoj
slovakia/2014/20140905.tgz,192,192,skjav|skkoj
slovakia/2014/20140906.tgz,192,192,skjav|skkoj
slovakia/2014/20140907.tgz,183,183,skjav|skkoj
slovakia/2014/20140908.tgz,142,142,skjav|skkoj
slovakia/2014/20140909.tgz,194,194,skjav|skkoj
slovakia/2014/20140910.tgz,178,178,skjav|skkoj
slovakia/2014/20140911.tgz,96,96,skjav
slovakia/2014/20140912.tgz,142,142,skjav|skkoj
slovakia/2014/20140913.tgz,192,192,skjav|skkoj
slovakia/2014/20140914.tgz,192,192,skjav|skkoj
slovakia/2014/20140915.tgz,192,192,skjav|skkoj
slovakia/2014/20140916.tgz,192,192,skjav|skkoj
slovakia/2014/20140917.tgz,190,190,skjav|skkoj
slovakia/2014/20140918.tgz,188,188,skjav|skkoj
slovakia/2014/20140919.tgz,192,192,skjav|skkoj
slovakia/2014/20140920.tgz,192,192,skjav|skkoj
slovakia/2014/20140921.tgz,192,192,skjav|skkoj
slovakia/2014/20140922.tgz,192,192,skjav|skkoj
slovakia/2014/20140923.tgz,192,192,skjav|skkoj
slovakia/2014/20140924.tgz,192,192,skjav|skkoj
slovakia/2014/20140925.tgz,192,192,skjav|skkoj
slovakia/2014/20140926.tgz,192,192,skjav|skkoj
slovakia/2014/20140927.tgz,192,192,skjav|skkoj
slovakia/2014/20140928.tgz,192,192,skjav|skkoj
slovakia/2014/20140929.tgz,192,192,skjav|skkoj
slovakia/2014/20140930.tgz,192,192,skjav|skkoj
slovakia/2014/20141001.tgz,192,192,skjav|skkoj
slovakia/2014/20141002.tgz,192,192,skjav|skkoj
slovakia/2014/20141003.tgz,192,192,skjav|skkoj
slovakia/2014/20141004.tgz,192,192,skjav|skkoj
slovakia/2014/20141005.tgz,192,192,skjav|skkoj
slovakia/2014/20141006.tgz,192,192,skjav|skkoj
slovakia/2014/20141007.tgz,192,192,skjav|skkoj
slovakia/2014/20141008.tgz,192,192,skjav|skkoj
slovakia/2014/20141009.tgz,192,192,skjav|skkoj
slovakia/2014/20141010.tgz,175,175,skjav|skkoj
slovakia/2014/20141011.tgz,192,192,skjav|skkoj
slovakia/2014/20141012.tgz,192,192,skjav|skkoj
slovakia/2014/20141013.tgz,182,182,skjav|skkoj
slovakia/2014/20141014.tgz,192,192,skjav|skkoj
slovakia/2014/20141015.tgz,191,191,skjav|skkoj
slovakia/2014/20141016.tgz,192,192,skjav|skkoj
slovakia/2014/20141017.tgz,192,192,skjav|skkoj
slovakia/2014/20141018.tgz,192,192,skjav|skkoj
slovakia/2014/20141019.tgz,192,192,skjav|skkoj
slovakia/2014/20141020.tgz,192,192,skjav|skkoj
slovakia/2014/20141021.tgz,192,192,skjav|skkoj
slovakia/2014/20141022.tgz,192,192,skjav|skkoj
slovakia/2014/20141023.tgz,192,192,skjav|skkoj
slovakia/2014/20141024.tgz,192,192,skjav|skkoj
slovakia/2014/20141025.tgz,192,192,skjav|skkoj
slovakia/2014/20141026.tgz,192,192,skjav|skkoj
slovakia/2014/20141027.tgz,192,192,skjav|skkoj
slovakia/2014/20141028.tgz,192,192,skjav|skkoj
slovakia/2014/20141029.tgz,192,192,skjav|skkoj
slovakia/2014/20141030.tgz,173,173,skjav|skkoj
slovakia/2014/20141031.tgz,192,192,skjav|skkoj
slovakia/2014/20141101.tgz,138,138,skjav|skkoj
slovakia/2014/20141102.tgz,96,96,skkoj
slovakia/2014/20141103.tgz,96,96,skkoj
slovakia/2014/20141104.tgz,115,115,skjav|skkoj
slovakia/2014/20141105.tgz,151,151,skjav|skkoj
slovakia/2014/20141106.tgz,192,192,skjav|skkoj
slovakia/2014/20141107.tgz,192,192,skjav|skkoj
slovakia/2014/20141108.tgz,190,190,skjav|skkoj
slovakia/2014/20141109.tgz,175,175,skjav|skkoj
slovakia/2014/20141110.tgz,192,192,skjav|skkoj
slovakia/2014/20141111.tgz,192,192,skjav|skkoj
slovakia/2014/20141112.tgz,192,192,skjav|skkoj
slovakia/2014/20141113.tgz,192,192,skjav|skkoj
slovakia/2014/20141114.tgz,192,192,skjav|skkoj
slovakia/2014/20141115.tgz,192,192,skjav|skkoj
slovakia/2014/20141116.tgz,188,188,skjav|skkoj
slovakia/2014/20141117.tgz,192,192,skjav|skkoj
slovakia/2014/20141118.tgz,180,180,skjav|skkoj
slovakia/2014/20141119.tgz,192,192,skjav|skkoj
slovakia/2014/20141120.tgz,192,192,skjav|skkoj
slovakia/2014/20141121.tgz,122,122,skjav|skkoj
slovakia/2014/20141122.tgz,96,96,skkoj
